VIN,Timestamp,Latitude,Longitude,Speed,Weight_lbs,trip_id
Truck 18,2024-11-26 18:39:02,35.39764,-96.39275,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:39:08,35.398422,-96.391014,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:39:24,35.400234,-96.38617,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:39:35,35.401268,-96.38277,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:39:40,35.40169,-96.3812,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:02,35.403305,-96.37414,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:08,35.403748,-96.372185,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:19,35.404583,-96.36858,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:35,35.405945,-96.36336,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:40,35.406395,-96.36176,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:40:57,35.407993,-96.35647,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:41:08,35.409134,-96.35305,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:41:19,35.41031,-96.34957,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:41:34,35.41195,-96.344734,115.00826442,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:41:50,35.413666,-96.33959,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:42:01,35.414684,-96.33611,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:42:11,35.415394,-96.332504,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:42:28,35.415874,-96.32726,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:42:39,35.41605,-96.32369,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:42:50,35.416573,-96.32021,104.00842552,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:43:02,35.41759,-96.31662,105.00782566,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:43:23,35.420216,-96.31041,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:43:29,35.420834,-96.30853,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:43:40,35.421688,-96.30498,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:43:50,35.42207,-96.301704,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:44:00,35.422195,-96.29844,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:44:21,35.422386,-96.29135,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:44:33,35.422546,-96.28732,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:44:44,35.4228,-96.28363,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:44:55,35.42326,-96.27997,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:45:01,35.423603,-96.27799,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:45:17,35.42474,-96.27278,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:45:22,35.425106,-96.271164,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:45:44,35.42656,-96.263916,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:45:55,35.42714,-96.26026,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:46:06,35.42758,-96.256584,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:46:23,35.428097,-96.25093,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:46:40,35.42832,-96.245224,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:46:51,35.428326,-96.24149,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:47:01,35.428246,-96.23811,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:47:19,35.42807,-96.23206,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:47:35,35.427906,-96.22669,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:47:47,35.427795,-96.22264,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:48:03,35.4279,-96.21728,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:48:13,35.428192,-96.21391,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:48:28,35.42883,-96.2089,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:48:44,35.429493,-96.20355,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:48:56,35.42996,-96.199554,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:49:07,35.430202,-96.1959,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:49:17,35.430202,-96.19255,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:49:33,35.42988,-96.18712,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:49:44,35.42936,-96.183426,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:50:05,35.428314,-96.17662,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:50:21,35.427925,-96.17129,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:50:26,35.427834,-96.16956,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:50:42,35.427555,-96.16412,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:50:59,35.427387,-96.15855,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:51:15,35.427612,-96.153076,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:51:26,35.428047,-96.14937,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:51:37,35.428658,-96.14586,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:51:53,35.429585,-96.1407,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:52:03,35.430176,-96.137405,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:52:23,35.43125,-96.13093,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:52:29,35.431454,-96.12897,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:52:40,35.431633,-96.125305,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:52:55,35.43157,-96.1203,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:00,35.43146,-96.1186,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:12,35.43101,-96.114624,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:23,35.430378,-96.111046,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:39,35.429363,-96.10578,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:50,35.428688,-96.10231,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:53:55,35.428394,-96.10074,105.00782566,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:54:06,35.42791,-96.09723,105.00782566,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:54:21,35.427578,-96.0925,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:54:37,35.427498,-96.087234,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:54:52,35.427452,-96.08215,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:55:03,35.427456,-96.078476,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:55:14,35.427433,-96.074814,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:55:30,35.427437,-96.06943,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:55:35,35.427425,-96.06776,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:55:57,35.427887,-96.06049,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:56:08,35.42839,-96.05688,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:56:18,35.428986,-96.053566,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:56:30,35.429737,-96.04961,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:56:41,35.430416,-96.04602,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:56:53,35.431156,-96.04209,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:57:09,35.43202,-96.036766,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:57:25,35.432323,-96.03134,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:57:30,35.4323,-96.02958,118.00968352,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:57:41,35.432247,-96.025505,120.01009314,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:57:57,35.43256,-96.02005,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:58:07,35.43297,-96.01683,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:58:18,35.433525,-96.013214,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:58:30,35.43394,-96.00916,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:58:47,35.433876,-96.00341,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:58:58,35.43357,-95.99974,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:59:15,35.433064,-95.99398,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:59:20,35.432922,-95.99233,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:59:26,35.4328,-95.990364,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:59:37,35.43263,-95.986626,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 18:59:48,35.432575,-95.98285,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:00:04,35.43253,-95.97755,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:00:15,35.432304,-95.97388,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:00:32,35.431614,-95.96831,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:00:44,35.43108,-95.96456,104.00842552,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:01:00,35.430363,-95.95928,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:01:11,35.430283,-95.955414,116.0092739,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:01:29,35.431156,-95.949455,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:01:40,35.431904,-95.94601,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:01:57,35.432617,-95.94049,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:02:08,35.432728,-95.93675,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:02:19,35.432583,-95.93312,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:02:34,35.431957,-95.928055,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:02:44,35.43151,-95.924576,117.00867404,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:02:56,35.430927,-95.92026,122.00889342,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:03:06,35.430454,-95.91658,123.0099029,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:03:17,35.42993,-95.9126,116.0092739,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:03:23,35.429672,-95.91057,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:03:38,35.429325,-95.905556,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:03:48,35.4294,-95.90217,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:04:10,35.430416,-95.89488,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:04:26,35.43124,-95.88956,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:04:36,35.431652,-95.8859,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:04:47,35.431866,-95.88254,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:04:52,35.431942,-95.880844,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:05:04,35.431973,-95.87681,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:05:19,35.43187,-95.8718,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:05:29,35.431923,-95.868614,103.00741604,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:05:40,35.432175,-95.8652,104.00842552,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:05:50,35.43249,-95.861984,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:06:01,35.432682,-95.8583,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:06:17,35.432594,-95.85297,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:06:33,35.43292,-95.84799,101.00861576,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:06:49,35.43406,-95.84343,97.00779652,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:06:54,35.43447,-95.84204,99.00820614,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:07:11,35.435863,-95.83701,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:07:22,35.43648,-95.83348,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:07:32,35.436672,-95.83014,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:07:43,35.436485,-95.826294,119.00908366,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:07:53,35.435814,-95.82262,126.00971266,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:08:03,35.43488,-95.81898,122.00889342,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:08:14,35.433964,-95.815346,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:08:30,35.432964,-95.81066,95.0073869,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:08:45,35.432606,-95.8066,88.0067579,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:08:55,35.43266,-95.80394,88.0067579,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:09:07,35.433033,-95.800545,100.00760628,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:09:24,35.43432,-95.79534,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:09:35,35.435654,-95.792,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:09:47,35.437443,-95.78857,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:09:57,35.43902,-95.78559,117.00867404,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:10:13,35.441376,-95.78043,127.0091128,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:10:29,35.44308,-95.7747,120.01009314,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:10:44,35.444927,-95.76994,115.00826442,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:10:55,35.446285,-95.76648,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:11:12,35.447937,-95.76095,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:11:27,35.448925,-95.75605,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:11:38,35.449394,-95.75237,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:11:49,35.44962,-95.74866,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:11:54,35.449665,-95.74696,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:12:15,35.44985,-95.739876,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:12:25,35.449974,-95.7365,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:12:36,35.450172,-95.73281,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:12:46,35.450436,-95.72948,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:02,35.450916,-95.7241,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:08,35.451107,-95.722084,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:18,35.45138,-95.718735,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:30,35.451607,-95.7147,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:46,35.451714,-95.7093,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:13:57,35.451813,-95.7056,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:14:08,35.451992,-95.70189,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:14:18,35.45225,-95.698524,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:14:40,35.453026,-95.69113,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:14:45,35.45321,-95.68946,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:15:02,35.45372,-95.68378,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:15:12,35.45392,-95.68039,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:15:24,35.45407,-95.676315,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:15:34,35.45412,-95.67293,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:15:56,35.454155,-95.66555,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:16:14,35.454132,-95.65944,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:16:19,35.454144,-95.65775,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:16:30,35.4542,-95.65411,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:16:46,35.454556,-95.648865,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:17:02,35.45525,-95.64354,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:17:13,35.455914,-95.63994,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:17:24,35.45671,-95.636345,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:17:39,35.457813,-95.63147,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:17:54,35.458828,-95.62655,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:18:05,35.459286,-95.622894,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:18:21,35.45955,-95.61751,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:18:39,35.45925,-95.61145,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:18:50,35.4589,-95.60782,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:19:01,35.458546,-95.60411,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:19:13,35.45817,-95.600075,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:19:29,35.45767,-95.59478,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:19:34,35.45751,-95.593155,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:19:45,35.457165,-95.58955,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:20:01,35.456818,-95.584175,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:20:12,35.45678,-95.58047,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:20:29,35.457016,-95.57473,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:20:40,35.457237,-95.570946,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:20:50,35.45746,-95.567184,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:21:07,35.45775,-95.56181,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:21:17,35.457943,-95.55846,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:21:28,35.458145,-95.55477,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:21:45,35.458336,-95.549095,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:02,35.45832,-95.54349,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:08,35.458275,-95.541466,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:18,35.45817,-95.53813,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:30,35.457973,-95.5341,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:46,35.45761,-95.52885,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:22:58,35.457397,-95.52491,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:23:09,35.457386,-95.52117,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:23:14,35.45745,-95.51949,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:23:25,35.457733,-95.5159,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:23:41,35.457924,-95.51049,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:23:52,35.457783,-95.50679,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:24:04,35.45739,-95.50288,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:24:14,35.45694,-95.499565,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:24:36,35.456367,-95.49214,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:24:48,35.45632,-95.4881,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:25:03,35.45636,-95.483086,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:25:18,35.456367,-95.47803,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:25:34,35.456394,-95.472305,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:25:52,35.45645,-95.466576,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:26:07,35.456505,-95.4615,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:26:18,35.45662,-95.45781,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:26:33,35.45684,-95.45275,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:26:43,35.45702,-95.44939,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:26:53,35.457157,-95.44603,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:27:04,35.457306,-95.442314,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:27:16,35.4574,-95.438225,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:27:33,35.457436,-95.43251,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:27:45,35.457386,-95.42848,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:27:55,35.457268,-95.42514,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:28:05,35.457085,-95.42138,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:28:18,35.456856,-95.417206,117.00867404,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:28:29,35.456642,-95.413345,113.00946414,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:28:46,35.456303,-95.4076,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:28:57,35.45614,-95.40391,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:29:13,35.45608,-95.398506,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:29:24,35.45618,-95.394806,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:29:35,35.456444,-95.39113,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:29:46,35.45681,-95.387505,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:30:01,35.45732,-95.38242,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:30:12,35.457737,-95.37852,119.00908366,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:30:23,35.458138,-95.374565,115.00826442,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:30:39,35.458874,-95.36924,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:30:55,35.46011,-95.36405,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:31:18,35.462673,-95.35696,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:31:23,35.463326,-95.35554,105.00782566,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:31:38,35.465267,-95.351395,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:31:43,35.465935,-95.349915,112.00845466,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:31:53,35.467175,-95.34688,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:32:09,35.46884,-95.3419,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:32:27,35.47025,-95.336205,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:32:39,35.471073,-95.33234,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:32:45,35.471504,-95.33036,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:33:00,35.472576,-95.32546,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:33:16,35.47372,-95.320274,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:33:32,35.474842,-95.31508,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:33:44,35.475666,-95.311325,106.00883514,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:33:54,35.476364,-95.30818,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:34:06,35.477203,-95.304306,109.0086449,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:34:17,35.477947,-95.30086,105.00782566,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:34:29,35.47876,-95.29714,107.00823528,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:34:45,35.479893,-95.29188,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:34:55,35.48052,-95.28845,114.00886428,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:35:11,35.481346,-95.283165,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:35:22,35.481716,-95.27957,104.00842552,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:35:38,35.482113,-95.27451,108.00763542,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:35:54,35.48225,-95.2692,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:36:05,35.482258,-95.265465,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:36:17,35.482265,-95.261406,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:36:27,35.482273,-95.25801,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:36:45,35.482307,-95.25195,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:36:55,35.482296,-95.248566,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:37:05,35.48231,-95.245186,111.00905452,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:37:17,35.482357,-95.24114,110.00804504,73568.257,Truck 18_19471
Truck 18,2024-11-26 19:37:29,35.482353,-95.237144,110.00804504,73568.257,Truck 18_19471
